,Product Link,Product Name,Prices,Description,Reviews,Ratings
94,https://www.flipkart.com/realme-narzo-70-5g-ice-blue-128-gb/p/itm0d29cc0b3111b?pid=MOBHYAU55TRQYJ7Q&lid=LSTMOBHYAU55TRQYJ7QLULHZF&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_5_119&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=4884d369-2a9f-41d5-85d9-0493e0f0eb8d.MOBHYAU55TRQYJ7Q.SEARCH&ppt=None&ppn=None&ssid=3e6fqxhdr40000001746867512831&qH=d176de24c4511b16,"realme narzo 70 5G (Ice Blue, 128 GB)","₹15,985","6 GB RAM | 128 GB ROM, 16.94 cm (6.67 inch) Full HD+ AMOLED Display, 50MP Rear Camera, 5000 mAh Battery, 1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories","1,155 Ratings & 84 Reviews",4.3
95,https://www.flipkart.com/realme-narzo-70-5g-ice-blue-128-gb/p/itm0d29cc0b3111b?pid=MOBHYFDAA4PXGHZJ&lid=LSTMOBHYFDAA4PXGHZJFBYX5X&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_5_120&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=4884d369-2a9f-41d5-85d9-0493e0f0eb8d.MOBHYFDAA4PXGHZJ.SEARCH&ppt=None&ppn=None&ssid=3e6fqxhdr40000001746867512831&qH=d176de24c4511b16,"realme NARZO 70 5G (ICE BLUE, 128 GB)","₹17,999","8 GB RAM | 128 GB ROM, 16.94 cm (6.67 inch) Full HD+ AMOLED Display, 50MP Rear Camera | 16MP Front Camera, 5000 mAh Battery, 1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories","2,102 Ratings & 119 Reviews",4.3
96,https://www.flipkart.com/kall-i7-cloud-phone-2-4-display-2000mah-battery-support-youtube-facebook/p/itmb56f0f8250466?pid=MOBHBZHQDPGY6HYH&lid=LSTMOBHBZHQDPGY6HYHOFUW0J&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_121&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=en_3Q4MHDjK2okFQdEsO3CfG7BBbvwa8_Zh7Myqomp5rdk_OpTKMWSY0ot480fn2PBz1FjOYLszhOyqYoV0WMlQtg%3D%3D&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"I Kall I7 Cloud Phone-2.4"" Display, 2000mAh Battery, Support Youtube and Facebook","₹1,499","32 MB RAM | 64 MB ROM, 6.1 cm (2.4 inch) Display, 0.8MP Rear Camera, 2500 mAh Battery, ONE-YEAR MANUFACTURER DEFECTS WARRANTY",N/A,N/A
97,https://www.flipkart.com/kall-k333-pro-touch-type-mobile-2-8-display-3000mah-battery-wi-fi-midnight-black-16-gb/p/itmf6618a9a5cb0e?pid=MOBGQQCYFCVHGMTZ&lid=LSTMOBGQQCYFCVHGMTZBATKUD&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_122&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=en_3Q4MHDjK2okFQdEsO3CfG7BBbvwa8_Zh7Myqomp5rdlcs0Y53RewJEWaIYu1TsAB3OpIO5j0bDg6Ov9e9MNrRA%3D%3D&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"I Kall K333 Pro - Touch & Type Mobile with 2.8” Display, 3000mAh Battery, Wi-Fi (Midnight Black, 16 GB...","₹2,999","2 GB RAM | 16 GB ROM | Expandable Upto 8 GB, 7.11 cm (2.8 inch) Display, 2MP Rear Camera, 3000 mAh Battery, One year manufacture warranty",6 Ratings & 0 Reviews,3.2
98,https://www.flipkart.com/realme-12-5g-green-256-gb/p/itmaf084e49c78e2?pid=MOBGYAFK2SGFMCFE&lid=LSTMOBGYAFK2SGFMCFERODKFP&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_123&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGYAFK2SGFMCFE.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"realme 12+ 5G (Green, 256 GB)","₹21,999","8 GB RAM | 256 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 8MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 7050 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","19,867 Ratings & 1,787 Reviews",4.3
99,https://www.flipkart.com/realme-12-5g-navigator-beige-128-gb/p/itmaf084e49c78e2?pid=MOBGYAFKS5P3GAHY&lid=LSTMOBGYAFKS5P3GAHYLSL84Z&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_124&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGYAFKS5P3GAHY.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"realme 12+ 5G (Navigator Beige, 128 GB)","₹20,999","8 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 8MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 7050 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","19,867 Ratings & 1,787 Reviews",4.3
100,https://www.flipkart.com/redmi-12-5g-moonstone-silver-256-gb/p/itmfe69005c78fb2?pid=MOBGS9T7XMXZGXGT&lid=LSTMOBGS9T7XMXZGXGTQKKGGP&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_125&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGS9T7XMXZGXGT.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"REDMI 12 5G (Moonstone Silver, 256 GB)","₹14,499","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 17.25 cm (6.79 inch) Full HD+ Display, 50MP + 2MP | 8MP Front Camera, 5000 mAh Battery, Snapdragon 4 Gen 2 Processor, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","39,703 Ratings & 2,253 Reviews",4.2
101,https://www.flipkart.com/realme-12-5g-navigator-beige-256-gb/p/itmaf084e49c78e2?pid=MOBGYAFKAQ6KB9RV&lid=LSTMOBGYAFKAQ6KB9RVRUQQUW&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_126&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGYAFKAQ6KB9RV.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"realme 12+ 5G (Navigator Beige, 256 GB)","₹21,999","8 GB RAM | 256 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 8MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 7050 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","19,867 Ratings & 1,787 Reviews",4.3
102,https://www.flipkart.com/poco-x6-neo-5g-astral-black-256-gb/p/itm92b6e8a77371b?pid=MOBGYQ6BAZHQGXKZ&lid=LSTMOBGYQ6BAZHQGXKZYNO2KY&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_127&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGYQ6BAZHQGXKZ.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"POCO X6 Neo 5G (Astral Black, 256 GB)","₹17,999","12 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Full HD+ Display, 108MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 6080 Processor, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","14,915 Ratings & 1,088 Reviews",4.2
103,https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-prism-silver-128-gb/p/itmc59f8958105c0?pid=MOBGRHRHVKPAV94B&lid=LSTMOBGRHRHVKPAV94BJZL1CM&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_128&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGRHRHVKPAV94B.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"SAMSUNG Galaxy M34 5G without charger (Prism Silver, 128 GB)","₹15,990","6 GB RAM | 128 GB ROM, 16.51 cm (6.5 inch) Display, 50MP Rear Camera, 6000 mAh Battery, Domestic 1 Year of Device & 6 Months for In-Box Accessories","5,552 Ratings & 350 Reviews",4.3
104,https://www.flipkart.com/samsung-galaxy-a15-5g-light-blue-128-gb/p/itm79e4e714448cb?pid=MOBGWD85AZH3BRSS&lid=LSTMOBGWD85AZH3BRSSHHO8AX&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_129&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGWD85AZH3BRSS.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"SAMSUNG Galaxy A15 5G (Light Blue, 128 GB)","₹14,399","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.51 cm (6.5 inch) Full HD+ Display, 50MP + 5MP + 2MP | 13MP Front Camera, 5000 mAh Battery, Dimensity 6100+ Processor, 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories","1,886 Ratings & 92 Reviews",4.3
105,https://www.flipkart.com/samsung-galaxy-m34-5g-without-charger-midnight-blue-128-gb/p/itmc59f8958105c0?pid=MOBGRTUHPZZYJYFR&lid=LSTMOBGRTUHPZZYJYFRCBO9YZ&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_130&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGRTUHPZZYJYFR.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"SAMSUNG Galaxy M34 5G without charger (Midnight Blue, 128 GB)","₹15,990","6 GB RAM | 128 GB ROM, 16.51 cm (6.5 inch) Display, 50MP Rear Camera, 6000 mAh Battery, Domestic 1 Year of Device & 6 Months for In-Box Accessories","5,552 Ratings & 350 Reviews",4.3
106,https://www.flipkart.com/samsung-galaxy-a15-5g-blue-128-gb/p/itm06604fe9b8276?pid=MOBGWD85AZCYWPYW&lid=LSTMOBGWD85AZCYWPYWXFYTK2&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_131&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGWD85AZCYWPYW.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"SAMSUNG Galaxy A15 5G (Blue, 128 GB)","₹15,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.51 cm (6.5 inch) Full HD+ Display, 50MP + 5MP + 2MP | 13MP Front Camera, 5000 mAh Battery, Dimensity 6100+ Processor, 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories","3,858 Ratings & 232 Reviews",4.3
107,https://www.flipkart.com/poco-x5-5g-supernova-green-256-gb/p/itm275923a52e6c2?pid=MOBGNBFBABFZR3UR&lid=LSTMOBGNBFBABFZR3URHDBBIS&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_132&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGNBFBABFZR3UR.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"POCO X5 5G (Supernova Green, 256 GB)","₹14,499","8 GB RAM | 256 GB ROM | Expandable Upto 1 TB, 16.94 cm (6.67 inch) Full HD+ Display, 48MP + 8MP + 2MP | 13MP Front Camera, 5000 mAh Battery, Qualcomm Snapdragon 695 Processor, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories","25,355 Ratings & 1,828 Reviews",4.2
108,https://www.flipkart.com/poco-x5-pro-5g-astral-black-256-gb/p/itm6bf766212d183?pid=MOBGMDKQJ9WVEFYK&lid=LSTMOBGMDKQJ9WVEFYKZEUY55&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_133&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGMDKQJ9WVEFYK.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"POCO X5 Pro 5G (Astral Black, 256 GB)","₹19,349","8 GB RAM | 256 GB ROM, 16.94 cm (6.67 inch) Full HD+ Display, 108MP + 8MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Qualcomm Snapdragon 778G Processor, 1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories","45,460 Ratings & 4,162 Reviews",4.3
109,https://www.flipkart.com/realme-12-5g-woodland-green-128-gb/p/itm33bab7c9fcc8e?pid=MOBGYAFKZJPYABMH&lid=LSTMOBGYAFKZJPYABMHGXIP4K&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_134&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGYAFKZJPYABMH.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"realme 12 5G (Woodland Green, 128 GB)","₹17,999","8 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 17.07 cm (6.72 inch) Full HD+ Display, 108MP + 2MP | 8MP Front Camera, 5000 mAh Battery, Dimensity 6100+ Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","2,499 Ratings & 129 Reviews",4.3
110,https://www.flipkart.com/infinix-zero-5g-2023-turbo-pearly-white-256-gb/p/itm55b01c2793f9f?pid=MOBGM5WMURHDEHGE&lid=LSTMOBGM5WMURHDEHGESKSIJ3&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_135&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGM5WMURHDEHGE.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"Infinix Zero 5G 2023 TURBO (Pearly White, 256 GB)","₹19,999","8 GB RAM | 256 GB ROM | Expandable Upto 256 GB, 17.22 cm (6.78 inch) Full HD+ Display, 50MP + 2MP + 2MP | 16MP Front Camera, 5000 mAh Lithium-ion Polymer Battery, Mediatek Dimensity 1080 Processor, 1 Year on Handset and 6 Months on Accessories","5,191 Ratings & 605 Reviews",4.1
111,https://www.flipkart.com/motorola-g84-5g-viva-magenta-256-gb/p/itmed938e33ffdf5?pid=MOBGQFX672GDDQAQ&lid=LSTMOBGQFX672GDDQAQ5UMDBM&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_136&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGQFX672GDDQAQ.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"Motorola g84 5G (Viva Magenta, 256 GB)","₹18,999","12 GB RAM | 256 GB ROM, 16.64 cm (6.55 inch) Full HD+ Display, 50MP (OIS) + 8MP | 16MP Front Camera, 5000 mAh Battery, Snapdragon 695 Processor, 1 Year on Handset and 6 Months on Accessories","52,897 Ratings & 4,955 Reviews",4.2
112,https://www.flipkart.com/samsung-galaxy-f34-5g-orchid-violet-128-gb/p/itm520f66db57f52?pid=MOBGRZMYZBXSTBDU&lid=LSTMOBGRZMYZBXSTBDUEYFHCF&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_137&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGRZMYZBXSTBDU.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"SAMSUNG Galaxy F34 5G (Orchid Violet, 128 GB)","₹21,999","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 16.51 cm (6.5 inch) Full HD+ Display, 50MP (OIS) + 8MP + 2MP | 13MP Front Camera, 6000 mAh Battery, Exynos 1280 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories","15,979 Ratings & 1,170 Reviews",4.2
113,https://www.flipkart.com/vivo-t4x-5g-marine-blue-256-gb/p/itm017656bdd097b?pid=MOBH9JUSKAADMZZN&lid=LSTMOBH9JUSKAADMZZNMWXBW1&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_138&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBH9JUSKAADMZZN.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"vivo T4x 5G (Marine Blue, 256 GB)","₹16,999","8 GB RAM | 256 GB ROM, 17.07 cm (6.72 inch) Display, 50MP + 2MP | 8MP Front Camera, 6500 mAh Battery, Dimensity 7300 5G Processor, 1 Year Warranty for Device and 6 Months Warranty for Accessories","26,580 Ratings & 1,719 Reviews",4.5
114,https://www.flipkart.com/vivo-t3-5g-crystal-flake-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VT78XZHKS&lid=LSTMOBGYT3VT78XZHKSVC0OV2&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_139&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGYT3VT78XZHKS.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"vivo T3 5G (Crystal Flake, 256 GB)","₹19,499","8 GB RAM | 256 GB ROM, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 7200 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","1,22,088 Ratings & 7,648 Reviews",4.4
115,https://www.flipkart.com/redmi-13-5g-hawaiian-blue-128-gb/p/itmbf96c9b15ce5e?pid=MOBH2SUHMUYBZSHY&lid=LSTMOBH2SUHMUYBZSHYZ5TWXN&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_140&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBH2SUHMUYBZSHY.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"REDMI 13 5G (Hawaiian Blue, 128 GB)","₹13,636","8 GB RAM | 128 GB ROM, 17.25 cm (6.79 inch) Display, 108MP Rear Camera, 5030 mAh Battery, Brand Warranty","7,722 Ratings & 455 Reviews",4.3
116,https://www.flipkart.com/vivo-y58-5g-himalayan-blue-128-gb/p/itm372e844f047dd?pid=MOBHFRKYWANCMCYR&lid=LSTMOBHFRKYWANCMCYRCFGJDU&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_141&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBHFRKYWANCMCYR.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"vivo Y58 5G (Himalayan Blue, 128 GB)","₹16,399","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 17.07 cm (6.72 inch) Display, 50MP + 2MP | 8MP Front Camera, 6000 mAh Battery, 4 Gen 2 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories",903 Ratings & 44 Reviews,4.4
117,https://www.flipkart.com/realme-p1-5g-phoenix-red-128-gb/p/itmae4447062b5b5?pid=MOBGYQ6BXSENZRV3&lid=LSTMOBGYQ6BXSENZRV3XKXGCB&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_142&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGYQ6BXSENZRV3.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"realme P1 5G (Phoenix Red, 128 GB)","₹13,999","6 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 16.94 cm (6.67 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 7050 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","1,01,862 Ratings & 5,981 Reviews",4.4
118,https://www.flipkart.com/vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZRNEPA4FFHCV&lid=LSTMOBGZRNEPA4FFHCVQ1YECQ&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_143&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBGZRNEPA4FFHCV.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"vivo T3x 5G (Crimson Bliss, 128 GB)","₹13,999","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB, 17.06 cm (6.7165354 inch) Full HD+ Display, 50MP + 2MP | 8MP Front Camera, 6000 mAh Battery, 6 Gen 1 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","1,49,105 Ratings & 5,724 Reviews",4.5
119,https://www.flipkart.com/realme-13-5g-dark-purple-128-gb/p/itmf151d3f071377?pid=MOBH3QWHDFFYEF9D&lid=LSTMOBH3QWHDFFYEF9D368GCE&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_6_144&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=1354cb9e-8bfd-4706-b565-c1d546d1fd9c.MOBH3QWHDFFYEF9D.SEARCH&ppt=None&ppn=None&ssid=3ju8ztlogw0000001746867514337&qH=d176de24c4511b16,"realme 13 5G (Dark Purple, 128 GB)","₹17,999","8 GB RAM | 128 GB ROM | Expandable Upto 2 TB, 17.07 cm (6.72 inch) Full HD+ Display, 50MP + 2MP | 16MP Front Camera, 5000 mAh Battery, Dimensity 6300 Processor, 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories","1,075 Ratings & 52 Reviews",4.3
120,https://www.flipkart.com/redmi-note-14-5g-ivy-green-128-gb/p/itm11a447d125328?pid=MOBH9FKEH63EQE6Y&lid=LSTMOBH9FKEH63EQE6YCSY3SK&marketplace=FLIPKART&q=mobiles+under+20000+rupees&store=tyy%2F4io&srno=s_7_145&otracker=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_19_na_na_na&fm=organic&iid=721d1b61-5945-4047-be9a-723c77f948b8.MOBH9FKEH63EQE6Y.SEARCH&ppt=None&ppn=None&ssid=9gsq80qy4w0000001746867517359&qH=d176de24c4511b16,"REDMI Note 14 5G (Ivy Green, 128 GB)","₹16,811","6 GB RAM | 128 GB ROM, 16.94 cm (6.67 inch) Display, 50MP Rear Camera, 5110 mAh Battery, 1 Year","1,305 Ratings & 72 Reviews",4.3
